[列]特征,实际/期望分区数,最小值,最大值,bad数量,good数量,合计,bad比例(%),bad WOE,bad IV
[1]streams-0-level,4/8,0.0,8.0,3430,6566,9996,34.31,0.6661423427146832,0.013581389221273282
#,#,#,#,#,#,#,#,#,#
[1]streams-0-level,bad数量,good数量,合计,分区数量占比(%),bad比例(%),bad WOE,bad IV
"[0.0, 1.0]",4,11,15,0.15,26.67,-0.36225635377692755,0.0001844305878416976
"[2.0, 3.0]",2659,5377,8036,80.39,33.09,-0.0548359276651059,0.002396163724872693
"[4.0, 5.0]",752,1166,1918,19.19,39.21,0.21074651494095453,0.008779805639635778
"[6.0, 7.0]",15,12,27,0.27,55.56,0.8724881092157621,0.0022209892689231143
合计,3430,6566,9996,100.0,34.31,0.6661423427146832,0.013581389221273282
#,#,#,#,#,#,#,#
规则如下,#,#,#,#,#,#
[1]streams-0-level,bad数量,good数量,合计,bad比例(%)
"[8.0, 9.0]",0,2,2,0.0
"[10.0, 11.0]",0,0,0,0.0
"[12.0, 13.0]",0,0,0,0.0
"[14.0, 15.0]",0,0,0,0.0
合计,0,2,2,0.0
#,#,#,#,#
