[列]特征,实际/期望分区数,最小值,最大值,bad数量,good数量,合计,bad比例(%),bad WOE,bad IV
[17]streams-0-avg_frame_rate,10/10,5.0,34.0,3430,6568,9998,34.31,3.7112308219109416,0.046962461616621286
#,#,#,#,#,#,#,#
[16]streams-1-start_pts,bad数量,good数量,合计,分区数量占比(%),bad比例(%),bad WOE,bad IV
"[-1023.0, -602.0]",357,820,1177,11.77,30.33,-0.18133618706406596,0.003754636400092779
"[-601.0, -180.0]",351,923,1274,12.75,27.55,-0.31661063962239255,0.012074825752010628
"[-179.0, 242.0]",2577,4456,7033,70.36,36.64,0.10260680045983878,0.007522039490530228
"[243.0, 664.0]",79,188,267,2.67,29.59,-0.21676173894833395,0.0012091234541043718
"[665.0, 1086.0]",54,129,183,1.83,29.51,-0.22059598638280403,0.0008576896934586961
"[1087.0, 1508.0]",9,47,56,0.56,16.07,-1.0026906529592454,0.004542659779162241
"[1509.0, 1930.0]",1,5,6,0.06,16.67,-0.9592055410195066,0.0004503963641321943
合计,3428,6568,9996,100.0,34.29,-2.7945939455365094,0.03041137093349114
#,#,#,#,#,#,#,#
[17]streams-0-avg_frame_rate,bad数量,good数量,合计,分区数量占比(%),bad比例(%),bad WOE,bad IV
"[5.0, 7.0]",49,49,98,0.98,50.0,0.6496491109722786,0.004434050178856382
"[8.0, 10.0]",318,387,705,7.05,45.11,0.4532758007226735,0.015315882881721303
"[11.0, 13.0]",124,176,300,3.0,41.33,0.2994466815391637,0.002801327890138858
"[14.0, 16.0]",269,363,632,6.32,42.56,0.3499576563092669,0.008104210946432442
"[17.0, 19.0]",172,338,510,5.1,33.73,-0.02590230769728727,3.408379923946068e-05
"[20.0, 22.0]",266,448,714,7.14,37.25,0.1283521873389925,0.001199004499291391
"[23.0, 25.0]",935,2025,2960,29.61,31.59,-0.12312933927967398,0.0043979683028135055
"[26.0, 28.0]",81,144,225,2.25,36.0,0.0742849660687168,0.0001255919586982954
"[29.0, 31.0]",1208,2636,3844,38.45,31.43,-0.13064740615535905,0.006421743382636666
"[32.0, 34.0]",8,2,10,0.1,80.0,2.0359434720921694,0.00412859777679298
合计,3430,6568,9998,100.0,34.31,3.7112308219109416,0.046962461616621286
#,#,#,#,#,#,#,#
[18]streams-0-duration_ts,bad数量,good数量,合计,分区数量占比(%),bad比例(%),bad WOE,bad IV
"[6211.0, 170304.0]",1076,2624,3700,37.01,29.08,-0.24180029836997133,0.02074892359076904
"[826681.0, 990774.0]",1,1,2,0.02,50.0,0.6496491109722786,9.049081997666087e-05
"[990775.0, 1154868.0]",129,244,373,3.73,34.58,0.012293290040748712,5.648916138226095e-06
"[1154869.0, 1318962.0]",710,1276,1986,19.86,35.75,0.06342861710290434,0.0008069268465575815
"[1318963.0, 1483056.0]",408,654,1062,10.62,38.42,0.1778089339192416,0.0034453586729439596
"[1483057.0, 1647150.0]",1106,1769,2875,28.76,38.47,0.17998459889477342,0.009559486759389743
合计,3430,6568,9998,100.0,34.31,0.8413642525599754,0.03465683560577521
#,#,#,#,#,#,#,#
[19]streams-1-start_time,bad数量,good数量,合计,分区数量占比(%),bad比例(%),bad WOE,bad IV
"[-23197.0, -13631.0]",357,820,1177,11.77,30.33,-0.18133618706406596,0.003754636400092779
"[-13630.0, -4064.0]",351,923,1274,12.75,27.55,-0.31661063962239255,0.012074825752010628
"[-4063.0, 5503.0]",2577,4456,7033,70.36,36.64,0.10260680045983878,0.007522039490530228
"[5504.0, 15070.0]",79,188,267,2.67,29.59,-0.21676173894833395,0.0012091234541043718
"[15071.0, 24637.0]",54,129,183,1.83,29.51,-0.22059598638280403,0.0008576896934586961
"[24638.0, 34204.0]",9,47,56,0.56,16.07,-1.0026906529592454,0.004542659779162241
"[34205.0, 43771.0]",1,5,6,0.06,16.67,-0.9592055410195066,0.0004503963641321943
合计,3428,6568,9996,100.0,34.29,-2.7945939455365094,0.03041137093349114
#,#,#,#,#,#,#,#
[20]streams-0-bit_rate,bad数量,good数量,合计,分区数量占比(%),bad比例(%),bad WOE,bad IV
"[70602.0, 202092.0]",41,39,80,0.8,51.25,0.6999511192440052,0.0042129764553608465
"[202093.0, 333583.0]",231,277,508,5.08,45.47,0.4683409030037988,0.011798631995074806
"[333584.0, 465074.0]",213,326,539,5.39,39.52,0.22433548301206127,0.0028002998329422777
"[465075.0, 596565.0]",189,317,506,5.06,37.35,0.13278593985170564,0.0009100880649344965
"[596566.0, 728056.0]",1145,2724,3869,38.7,29.59,-0.2167560526117192,0.017518555912800143
"[728057.0, 859547.0]",1601,2860,4461,44.62,35.89,0.06974750785216009,0.002193935134686717
"[859548.0, 991038.0]",7,23,30,0.3,23.33,-0.5396433682044925,0.0007881035663610572
"[1122530.0, 1254020.0]",1,1,2,0.02,50.0,0.6499406986693439,9.05866959221798e-05
"[1254021.0, 1385511.0]",1,1,2,0.02,50.0,0.6499406986693439,9.05866959221798e-05
合计,3429,6568,9997,100.0,34.3,2.138642929486207,0.040403764354004695
#,#,#,#,#,#,#,#
规则如下,#,#,#,#,#,#
[1]streams-0-r_frame_rate,bad数量,good数量,合计,bad比例(%)
"[9005.0, 18004.0]",0,0,0,0.0
"[18005.0, 27004.0]",0,0,0,0.0
"[27005.0, 36004.0]",0,0,0,0.0
"[36005.0, 45004.0]",0,0,0,0.0
"[45005.0, 54004.0]",0,0,0,0.0
"[54005.0, 63004.0]",0,0,0,0.0
"[63005.0, 72004.0]",0,0,0,0.0
"[72005.0, 81004.0]",0,0,0,0.0
合计,0,0,0,0.0
#,#,#,#,#
[4]streams-1-nb_frames,bad数量,good数量,合计,bad比例(%)
"[318.0, 381.0]",0,0,0,0.0
"[382.0, 445.0]",0,0,0,0.0
合计,0,0,0,0.0
#,#,#,#,#
[11]streams-1-duration_ts,bad数量,good数量,合计,bad比例(%)
"[324323.0, 389091.0]",0,0,0,0.0
"[389092.0, 453860.0]",0,1,1,0.0
合计,0,1,1,0.0
#,#,#,#,#
[13]streams-1-bit_rate,bad数量,good数量,合计,bad比例(%)
"[130086.0, 151106.0]",0,0,0,0.0
"[172128.0, 193148.0]",0,0,0,0.0
"[193149.0, 214169.0]",0,0,0,0.0
"[214170.0, 235190.0]",0,0,0,0.0
合计,0,0,0,0.0
#,#,#,#,#
[14]format-size,bad数量,good数量,合计,bad比例(%)
"[2516879.0, 2787217.0]",1,0,1,100.0
"[2787218.0, 3057556.0]",0,1,1,0.0
合计,1,1,2,50.0
#,#,#,#,#
[15]format-bit_rate,bad数量,good数量,合计,bad比例(%)
"[1066253.0, 1194887.0]",0,1,1,0.0
合计,0,1,1,0.0
#,#,#,#,#
[16]streams-1-start_pts,bad数量,good数量,合计,bad比例(%)
"[1931.0, 2352.0]",0,0,0,0.0
"[2353.0, 2774.0]",1,0,1,100.0
"[2775.0, 3196.0]",1,0,1,100.0
合计,2,0,2,100.0
#,#,#,#,#
[18]streams-0-duration_ts,bad数量,good数量,合计,bad比例(%)
"[170305.0, 334398.0]",0,0,0,0.0
"[334399.0, 498492.0]",0,0,0,0.0
"[498493.0, 662586.0]",0,0,0,0.0
"[662587.0, 826680.0]",0,0,0,0.0
合计,0,0,0,0.0
#,#,#,#,#
[19]streams-1-start_time,bad数量,good数量,合计,bad比例(%)
"[43772.0, 53338.0]",0,0,0,0.0
"[53339.0, 62905.0]",1,0,1,100.0
"[62906.0, 72472.0]",1,0,1,100.0
合计,2,0,2,100.0
#,#,#,#,#
[20]streams-0-bit_rate,bad数量,good数量,合计,bad比例(%)
"[991039.0, 1122529.0]",1,0,1,100.0
合计,1,0,1,100.0
#,#,#,#,#
